"Id","Season","Week","SeasonType","NeutralSite","HomeId","HomeTeam","HomePoints","AwayId","AwayTeam","AwayPoints"
"401310700","2021","2","regular","false","167","New Mexico","34","166","New Mexico State","25"
"401328606","2021","2","regular","false","2571","South Dakota State","52","2815","Lindenwood","7"
"401328690","2021","2","regular","false","2582","Southern","41","2396","Miles College","24"
"401328703","2021","2","regular","false","2000","Abilene Christian","62","2347","Louisiana College","7"
"401332300","2021","2","regular","false","2803","Bryant","17","2529","Sacred Heart","6"
"401328599","2021","2","regular","false","2016","Alcorn State","13","2466","Northwestern State","10"
"401328080","2021","2","regular","false","2277","Houston Christian","13","2458","Northern Colorado","45"
"401328145","2021","2","regular","false","2453","North Alabama","0","236","Chattanooga","20"
"401328160","2021","2","regular","false","399","UAlbany","14","227","Rhode Island","16"
"401328216","2021","2","regular","false","2166","Davidson","28","2551","Shaw","26"
"401328427","2021","2","regular","false","2296","Jackson State","38","2634","Tennessee State","16"
"401282190","2021","2","regular","false","2572","Southern Miss","37","2755","Grambling","0"
"401309603","2021","2","regular","false","309","Louisiana","27","2447","Nicholls","24"
"401282619","2021","2","regular","false","97","Louisville","30","2198","Eastern Kentucky","3"
"401282188","2021","2","regular","false","295","Old Dominion","47","2261","Hampton","7"
"401287897","2021","2","regular","false","2306","Kansas State","31","79","Southern Illinois","23"
"401282184","2021","2","regular","false","2348","Louisiana Tech","45","2545","SE Louisiana","42"
"401287901","2021","2","regular","false","2641","Texas Tech","28","2617","Stephen F. Austin","22"
"401287898","2021","2","regular","false","201","Oklahoma","76","2717","Western Carolina","0"
"401287895","2021","2","regular","false","239","Baylor","66","2640","Texas Southern","7"
"401328023","2021","2","regular","false","2627","Tarleton State","54","2237","Fort Lewis","7"
"401328012","2021","2","regular","false","2534","Sam Houston","52","2546","Southeast Missouri State","14"
"401286207","2021","2","regular","false","120","Maryland","62","47","Howard","0"
"401282724","2021","2","regular","false","84","Indiana","56","70","Idaho","14"
"401282063","2021","2","regular","false","145","Ole Miss","54","2046","Austin Peay","17"
"401282061","2021","2","regular","false","96","Kentucky","35","142","Missouri","28"
"401282621","2021","2","regular","false","153","North Carolina","59","2247","Georgia State","17"
"401328694","2021","2","regular","false","2193","East Tennessee State","45","2842","UVA Wise","14"
"401328070","2021","2","regular","false","149","Montana","42","2710","Western Illinois","7"
"401328064","2021","2","regular","false","147","Montana State","45","2181","Drake","7"
"401327967","2021","2","regular","false","2623","Missouri State","43","2110","Central Arkansas","34"
"401282773","2021","2","regular","false","130","Michigan","31","264","Washington","10"
"401329024","2021","2","regular","false","2201","Eastern New Mexico","42","2001","Adams State","14"
"401328679","2021","2","regular","false","2916","Incarnate Word","40","2504","Prairie View A&M","9"
"401330250","2021","2","regular","false","2658","Texas A&M-Kingsville","24","2848","Western Oregon","10"
"401329487","2021","2","regular","false","90","Pittsburg St","17","2438","Nebraska-Kearney","28"
"401329395","2021","2","regular","false","2214","Emporia State University","31","2122","Central Oklahoma","21"
"401282062","2021","2","regular","false","99","LSU","34","2377","McNeese","7"
"401282617","2021","2","regular","false","52","Florida State","17","55","Jacksonville State","20"
"401328095","2021","2","regular","false","16","Sacramento State","16","2460","Northern Iowa","34"
"401327978","2021","2","regular","false","3101","Utah Tech","3","2692","Weber State","41"
"401282068","2021","2","regular","false","36","Colorado State","21","238","Vanderbilt","24"
"401309846","2021","2","regular","false","12","Arizona","14","21","San Diego State","38"
"401310702","2021","2","regular","false","278","Fresno State","63","13","Cal Poly","10"
"401309848","2021","2","regular","false","252","BYU","26","254","Utah","17"
"401309843","2021","2","regular","false","30","USC","28","24","Stanford","42"
"401309847","2021","2","regular","false","9","Arizona State","37","2439","UNLV","10"
"401310703","2021","2","regular","false","2440","Nevada","49","304","Idaho State","10"
"401309844","2021","2","regular","false","204","Oregon State","45","62","Hawai'i","27"
"401341945","2021","3","regular","false","341","Frostburg State","30","2128","University Of Charleston (WV)","24"
"401328641","2021","3","regular","false","2065","Bethune-Cookman","27","2010","Alabama A&M","30"
"401309606","2021","3","regular","false","309","Louisiana","49","195","Ohio","14"
"401347702","2021","3","regular","false","2583","Southern Connecticut State","34","2830","St. Anselm","31"
"401282626","2021","3","regular","false","97","Louisville","42","2116","UCF","35"
"401282715","2021","3","regular","false","356","Illinois","17","120","Maryland","20"
"401339818","2021","3","regular","false","2329","Lehigh","0","163","Princeton","32"
"401282079","2021","3","regular","false","245","Texas A&M","34","167","New Mexico","0"
"401282629","2021","3","regular","false","2390","Miami","17","127","Michigan State","38"
"401282632","2021","3","regular","false","221","Pittsburgh","41","2711","Western Michigan","44"
"401282634","2021","3","regular","false","218","Temple","3","103","Boston College","28"
"401282636","2021","3","regular","false","277","West Virginia","27","259","Virginia Tech","21"
"401282774","2021","3","regular","false","130","Michigan","63","2459","Northern Illinois","10"
"401282798","2021","3","regular","false","201","Oklahoma","23","158","Nebraska","16"
"401282725","2021","3","regular","false","84","Indiana","24","2132","Cincinnati","38"
"401286189","2021","3","regular","false","349","Army","52","41","UConn","21"
"401332306","2021","3","regular","false","2598","St. Francis (PA)","39","2681","Wagner","24"
"401282077","2021","3","regular","false","142","Missouri","59","2546","Southeast Missouri State","28"
"401282073","2021","3","regular","false","96","Kentucky","28","236","Chattanooga","23"
"401329420","2021","3","regular","false","223","West Chester","41","2205","Edinboro University","37"
"401282633","2021","3","regular","false","183","Syracuse","62","399","UAlbany","24"
"401309552","2021","3","regular","false","2084","Buffalo","25","324","Coastal Carolina","28"
"401328992","2021","3","regular","false","2805","Clark Atlanta","17","2560","Shorter","38"
"401282078","2021","3","regular","false","2633","Tennessee","56","2635","Tennessee Tech","0"
"401328603","2021","3","regular","false","2115","Central Connecticut","10","2545","SE Louisiana","56"
"401328486","2021","3","regular","false","43","Yale","17","107","Holy Cross","20"
"401328199","2021","3","regular","false","311","Maine","31","2771","Merrimack","26"
"401328132","2021","3","regular","true","47","Howard","32","2261","Hampton","48"
"401329211","2021","3","regular","false","2315","Kutztown University","14","611","Seton Hill","3"
"401328211","2021","3","regular","false","225","Brown","24","227","Rhode Island","45"
"401328479","2021","3","regular","false","46","Georgetown","9","108","Harvard","44"
"401328206","2021","3","regular","false","322","Lafayette","13","160","New Hampshire","19"
"401329634","2021","3","regular","false","2369","Mars Hill","44","2842","UVA Wise","9"
"401328237","2021","3","regular","false","2142","Colgate","7","2729","William & Mary","27"
"401328238","2021","3","regular","false","171","Columbia","37","2368","Marist","14"
"401328297","2021","3","regular","false","2529","Sacred Heart","21","2415","Morgan State","7"
"401332024","2021","3","regular","false","112335","Wheeling","28","2017","Alderson-Broaddus","6"
"401333034","2021","3","regular","false","2804","Chowan","49","101784","ERSKINE","19"
"401341941","2021","3","regular","false","2986","Fairmont State","23","2707","West Virginia State","30"
"401347698","2021","3","regular","false","2038","Assumption","32","2487","Pace","21"
"401329643","2021","3","regular","false","2105","Carson-Newman College","3","351","Wingate","25"
"401332010","2021","3","regular","false","2911","William Jewell","25","2477","Ohio Dominican","35"
"401331759","2021","3","regular","false","2107","Catawba","17","122666","Wilson","10"
"401327916","2021","3","regular","false","2441","New Haven","13","2075","Bowie State","27"
"401328724","2021","3","regular","false","128","Northern Michigan","20","110254","Davenport","14"
"401328708","2021","3","regular","false","2654","Truman State","38","2273","Hillsdale","24"
"401329426","2021","3","regular","false","2858","PennWest California","30","210","Millersville","0"
"401282791","2021","3","regular","false","38","Colorado","0","135","Minnesota","30"
"401328217","2021","3","regular","false","2551","Shaw","52","2119","Central State (OH)","0"
"401329192","2021","3","regular","false","2134","Clarion","33","2559","Shippensburg","62"
"401329661","2021","3","regular","false","2188","East Stroudsburg University","17","2385","Mercyhurst","7"
"401328682","2021","3","regular","false","2402","Missouri S&T","51","131","Wayne State (MI)","45"
"401329320","2021","3","regular","false","2237","Fort Lewis","0","2146","Colorado School Of Mines","76"
"401329313","2021","3","regular","false","2424","New Mexico Highlands","37","11","Colorado Mesa","56"
"401329202","2021","3","regular","false","2291","Indiana-Pennsylvania","21","2974","Shepherd","37"
"401329181","2021","3","regular","false","2071","Bloomsburg","31","367","Gannon","27"
"401329173","2021","3","regular","false","2894","Sioux Falls","50","3066","Concordia University St Paul","14"
"401329119","2021","3","regular","false","2232","Fort Valley State","24","2323","Lane College","27"
"401329059","2021","3","regular","false","2851","Winona State","23","134","Minnesota Duluth","29"
"401329039","2021","3","regular","false","2043","Augustana University (SD)","43","2817","Minnesota State Moorhead","17"
"401328960","2021","3","regular","false","60","Morehouse College","14","2396","Miles College","37"
"401328697","2021","3","regular","false","2586","Southwest Baptist","41","2224","Findlay","62"
"401328649","2021","3","regular","false","2816","McKendree","10","437","Lake Erie","17"
"401328262","2021","3","regular","false","2674","Valparaiso","18","159","Dartmouth","28"
"401328248","2021","3","regular","false","172","Cornell","21","2678","VMI","31"
"401359793","2021","3","regular","false","2657","Tuskegee","23","2206","Edward Waters","6"
"401287905","2021","3","regular","false","2306","Kansas State","38","2440","Nevada","17"
"401329342","2021","3","regular","false","2118","Central Missouri","7","138","Northwest Missouri St","47"
"401329433","2021","3","regular","false","2699","West Liberty","10","587","Notre Dame College","51"
